Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (50,000 TO 99,999 $) AND EXPENSE: (25,000 TO 49,999 $)",69.0,12.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (50,000 TO 99,999 $) AND EXPENSE: (5,000 TO 24,999 $)",482.0,4.1
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (50,000 TO 99,999 $) AND EXPENSE: (50,000 OR MORE $)",11.0,28.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (50,000 TO 99,999 $) AND EXPENSE: (LESS THAN 5,000 $)",786.0,7.8
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (500,000 TO 999,999 $) AND EXPENSE: (25,000 TO 49,999 $)",151.0,10.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (500,000 TO 999,999 $) AND EXPENSE: (5,000 TO 24,999 $)",244.0,5.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (500,000 TO 999,999 $) AND EXPENSE: (50,000 OR MORE $)",218.0,4.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (500,000 TO 999,999 $) AND EXPENSE: (LESS THAN 5,000 $)",113.0,9.3
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (LESS THAN 1,000 $) AND EXPENSE: (25,000 TO 49,999 $)",14.0,(H)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (LESS THAN 1,000 $) AND EXPENSE: (5,000 TO 24,999 $)",83.0,17.3
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (LESS THAN 1,000 $) AND EXPENSE: (50,000 OR MORE $)",3.0,54.8
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (LESS THAN 1,000 $) AND EXPENSE: (LESS THAN 5,000 $)",1080.0,9.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),2677.0,4.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),1060.0,5.4
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",IRRIGATION STATUS,IRRIGATION STATUS: (NONE ON OPERATION),10825.0,2.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),2225.0,7.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),1288.0,10.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),1818.0,6.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),1301.0,5.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),2612.0,4.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),2612.0,4.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),1052.0,3.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),114.0,11.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),1792.0,1.8
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),84.0,9.8
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),275.0,9.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),163.0,15.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),778.0,8.1
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1111) AND EXPENSE: (25,000 TO 49,999 $)",299.0,18.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1111) AND EXPENSE: (5,000 TO 24,999 $)",810.0,13.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1111) AND EXPENSE: (50,000 OR MORE $)",553.0,8.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1111) AND EXPENSE: (LESS THAN 5,000 $)",563.0,7.4
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1112) AND EXPENSE: (25,000 TO 49,999 $)",35.0,44.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1112) AND EXPENSE: (5,000 TO 24,999 $)",197.0,24.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1112) AND EXPENSE: (50,000 OR MORE $)",118.0,15.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1112) AND EXPENSE: (LESS THAN 5,000 $)",938.0,7.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1113) AND EXPENSE: (25,000 TO 49,999 $)",78.0,14.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1113) AND EXPENSE: (5,000 TO 24,999 $)",395.0,9.4
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1113) AND EXPENSE: (50,000 OR MORE $)",63.0,8.4
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1113) AND EXPENSE: (LESS THAN 5,000 $)",1282.0,7.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1114) AND EXPENSE: (25,000 TO 49,999 $)",45.0,32.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1114) AND EXPENSE: (5,000 TO 24,999 $)",262.0,6.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1114) AND EXPENSE: (50,000 OR MORE $)",49.0,11.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1114) AND EXPENSE: (LESS THAN 5,000 $)",945.0,5.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1119) AND EXPENSE: (25,000 TO 49,999 $)",93.0,19.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1119) AND EXPENSE: (5,000 TO 24,999 $)",510.0,14.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1119) AND EXPENSE: (50,000 OR MORE $)",71.0,23.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1119) AND EXPENSE: (LESS THAN 5,000 $)",1938.0,5.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (11193 & 11194 & 11199) AND EXPENSE: (25,000 TO 49,999 $)",93.0,19.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (11193 & 11194 & 11199) AND EXPENSE: (5,000 TO 24,999 $)",510.0,14.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (11193 & 11194 & 11199) AND EXPENSE: (50,000 OR MORE $)",71.0,23.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (11193 & 11194 & 11199) AND EXPENSE: (LESS THAN 5,000 $)",1938.0,5.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (112111) AND EXPENSE: (25,000 TO 49,999 $)",14.0,(L)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (112111) AND EXPENSE: (5,000 TO 24,999 $)",199.0,13.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (112111) AND EXPENSE: (50,000 OR MORE $)",12.0,(L)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (112111) AND EXPENSE: (LESS THAN 5,000 $)",827.0,3.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (112112) AND EXPENSE: (25,000 TO 49,999 $)",19.0,(L)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (112112) AND EXPENSE: (5,000 TO 24,999 $)",52.0,4.8
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (112112) AND EXPENSE: (50,000 OR MORE $)",6.0,41.8
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (112112) AND EXPENSE: (LESS THAN 5,000 $)",37.0,26.3
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (11212) AND EXPENSE: (25,000 TO 49,999 $)",262.0,8.8
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (11212) AND EXPENSE: (5,000 TO 24,999 $)",646.0,2.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (11212) AND EXPENSE: (50,000 OR MORE $)",510.0,3.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (11212) AND EXPENSE: (LESS THAN 5,000 $)",374.0,5.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1122) AND EXPENSE: (25,000 TO 49,999 $)",1.0,(L)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1122) AND EXPENSE: (5,000 TO 24,999 $)",9.0,23.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1122) AND EXPENSE: (50,000 OR MORE $)",8.0,20.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1122) AND EXPENSE: (LESS THAN 5,000 $)",66.0,10.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1123) AND EXPENSE: (25,000 TO 49,999 $)",3.0,(L)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1123) AND EXPENSE: (5,000 TO 24,999 $)",19.0,8.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1123) AND EXPENSE: (50,000 OR MORE $)",3.0,(L)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1123) AND EXPENSE: (LESS THAN 5,000 $)",250.0,9.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1124) AND EXPENSE: (5,000 TO 24,999 $)",8.0,33.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1124) AND EXPENSE: (50,000 OR MORE $)",1.0,(L)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1124) AND EXPENSE: (LESS THAN 5,000 $)",154.0,16.0
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1125 & 1129) AND EXPENSE: (25,000 TO 49,999 $)",2.0,(L)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1125 & 1129) AND EXPENSE: (5,000 TO 24,999 $)",78.0,11.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1125 & 1129) AND EXPENSE: (50,000 OR MORE $)",1.0,(L)
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",NAICS CLASSIFICATION AND EXPENSE,"NAICS CLASSIFICATION: (1125 & 1129) AND EXPENSE: (LESS THAN 5,000 $)",697.0,8.9
CENSUS,2022,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,13502.0,3.0
CENSUS,2019,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9748946.0,32.5
CENSUS,2019,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,862.0,4.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)",40506000.0,5.2
